workspace://SpacesStore/59ddcaf6-778a-4173-9a42-6d644f1eb51e;workspace://SpacesStore/3ddcf2ba-bb64-410d-b49d-f4bd7567b708;2020-11-23T04:44:38.927Z;2021-01-04T21:30:28.247Z;7854;text/html;29547952;ru;UTF-8
workspace://SpacesStore/b3b2dc9d-e961-4a33-92f5-db4fcb4386a8;workspace://SpacesStore/3befda62-ca19-427c-b903-03f85265faf4;2021-03-01T05:09:48.764Z;2021-03-01T05:11:16.486Z;5677;text/html;38275550;ru_RU;UTF-8
workspace://SpacesStore/d9ecb0c8-8eef-4c70-954f-6b5154a9a3cf;workspace://SpacesStore/737a1a53-3f6a-4f7f-aa70-fd74f5fc4666;2020-10-06T17:23:45.649Z;2020-10-08T15:47:38.986Z;7816;text/html;15085390;ru_RU;UTF-8
workspace://SpacesStore/4313369d-1800-43e5-9bd6-d523943b1374;workspace://SpacesStore/3fdedaa7-59e1-40f2-addc-f9dc2085f4f3;2020-11-17T12:34:49.827Z;2020-12-17T21:32:38.407Z;7317;text/html;26884814;ru_RU;UTF-8
workspace://SpacesStore/d2d379cd-9b48-4d47-a122-b32718e22702;workspace://SpacesStore/5be40974-ded8-4013-b131-b6e6f3e3775a;2020-11-26T13:47:23.701Z;2020-11-26T13:47:28.411Z;7605;text/html;23024970;ru_RU;UTF-8
workspace://SpacesStore/306e9ebd-3e2b-45e3-9675-458670dba406;workspace://SpacesStore/1dfc463e-e08f-4d99-9e09-0d2b919e67d1;2021-04-14T08:30:47.613Z;2021-04-28T08:58:28.611Z;7744;text/html;49042489;ru_RU;UTF-8
workspace://SpacesStore/6e99facb-4c92-465a-87a6-1ed12951bff7;workspace://SpacesStore/6271c22a-922f-4be6-a06d-845fe190d3c1;2020-11-24T14:11:04.360Z;2020-12-06T19:00:59.285Z;7222;text/html;24542799;ru_RU;UTF-8
workspace://SpacesStore/7523a024-8324-448f-a62c-888c14afb29b;workspace://SpacesStore/e3c345c9-23d4-417c-bda1-55a06fec9e52;2020-11-03T12:40:39.266Z;2021-03-01T13:22:55.452Z;8247;text/html;38455312;ru;UTF-8
workspace://SpacesStore/ce4f4651-91ae-48ce-96e4-3d2a18462628;workspace://SpacesStore/37f1138e-557a-4eb8-997a-3dad48202579;2022-06-01T09:48:24.541Z;2022-06-01T09:48:34.716Z;2052121;application/vnd.openxmlformats-officedocument.wordprocessingml.document;78635220;ru_RU;UTF-8
workspace://SpacesStore/529a8b24-a9ad-4819-a2ef-dd63ce181b39;workspace://SpacesStore/10408b6e-c222-46a9-9652-ee12ec144dd3;2020-11-05T06:11:38.766Z;2020-12-20T19:00:55.438Z;7999;text/html;27185432;ru_RU;UTF-8
workspace://SpacesStore/7f8e60fd-a520-4e48-9c37-b6ff86b703b7;workspace://SpacesStore/15fa620e-1e9b-45a7-a450-0defdc8fdf0e;2020-11-30T04:45:34.150Z;2020-12-31T12:06:45.654Z;7812;text/html;29433444;ru_RU;UTF-8
workspace://SpacesStore/da4a37b4-9f3c-4318-b48b-c688be516fc9;workspace://SpacesStore/7d3f9a58-ec7a-4095-a2f1-b7f37a20ff09;2020-11-26T13:57:31.518Z;2020-12-01T12:12:44.281Z;7414;text/html;23752398;ru_RU;UTF-8
workspace://SpacesStore/64666b3d-f079-44cc-8804-d75d1b1239ca;workspace://SpacesStore/6496cab3-77a4-4a00-b187-cc3282cf2a91;2020-10-06T05:21:11.443Z;2020-10-06T07:37:49.050Z;7927;text/html;14470557;ru_RU;UTF-8
workspace://SpacesStore/d1a344aa-762a-4571-9133-70b1e98b2f4d;workspace://SpacesStore/21a5cf92-164e-485c-8975-432eaab1a702;2020-11-12T11:12:54.924Z;2020-12-13T21:32:33.268Z;7442;text/html;25835540;ru_RU;UTF-8
workspace://SpacesStore/ece06ff9-66b7-452d-91be-72e73785bbb4;workspace://SpacesStore/4752c12a-5001-4124-8217-9d9cf01c3b95;2020-10-27T03:57:28.958Z;2020-10-27T07:16:57.819Z;7948;text/html;17953586;ru;UTF-8
workspace://SpacesStore/85e3a6e2-88b4-4354-9e2f-1df9ed94e435;workspace://SpacesStore/3953690e-fe57-41f3-bc89-1cf727aef7f0;2020-11-30T04:29:25.518Z;2020-12-07T05:49:09.343Z;8026;text/html;24614279;ru_RU;UTF-8
workspace://SpacesStore/02549272-146a-4755-9f77-f2bba975be9f;workspace://SpacesStore/8422b7d2-3ecd-4c8b-bfb1-2ef2f3b9ac44;2020-11-17T10:34:42.788Z;2020-11-25T19:01:13.439Z;7686;text/html;22814798;ru_RU;UTF-8
workspace://SpacesStore/f43eae35-f6b1-40f6-8f87-aa10fe806cf6;workspace://SpacesStore/7d0d83cc-7b4d-4215-98a2-3a5a4b493f5a;2020-11-24T14:02:39.873Z;2020-12-03T19:01:14.289Z;7491;text/html;24278332;ru_RU;UTF-8
workspace://SpacesStore/cd12f18f-6a5f-4dc3-ad84-5781a073349a;workspace://SpacesStore/2df4e5ed-7470-46d3-8ba8-f6879ee29c84;2020-10-26T10:57:24.446Z;2020-10-27T17:01:06.849Z;7255;text/html;18084089;ru_RU;UTF-8
workspace://SpacesStore/4478d1ba-31c9-4d14-a966-89def6257606;workspace://SpacesStore/5a01939d-7119-4fc8-be35-740732823afa;2020-11-18T07:14:22.160Z;2020-11-26T12:01:13.108Z;8097;text/html;22998204;ru_RU;UTF-8
workspace://SpacesStore/be78a3df-8c65-4064-9054-d1fbebb2df44;workspace://SpacesStore/c8edcdd4-37d3-4aea-a91f-e2c7eb5150d7;2020-12-24T12:51:34.451Z;2020-12-24T12:51:41.744Z;7713;text/html;28239204;ru_RU;UTF-8
workspace://SpacesStore/32c0f0ef-f19f-43d2-89a8-7c4d3f33bc4d;workspace://SpacesStore/c86586a3-19cc-49e7-843d-7bedf3ea89d4;2020-11-30T06:12:13.548Z;2021-01-13T03:57:28.975Z;7861;text/html;30074453;ru_RU;UTF-8
workspace://SpacesStore/5bf56dbe-09b3-4acc-be60-0825f79b6d6b;workspace://SpacesStore/9e4f7003-c4fc-4e3b-bc8b-01f8f59b50d3;2020-12-01T12:34:09.965Z;2020-12-14T09:45:57.111Z;7710;text/html;25988874;ru_RU;UTF-8
workspace://SpacesStore/8015c571-945d-44fd-982a-a1f833b566ea;workspace://SpacesStore/153a283c-e194-4472-b845-817b4fb03201;2020-11-06T04:13:23.692Z;2020-11-19T19:01:20.732Z;8669;text/html;21889536;ru_RU;UTF-8
workspace://SpacesStore/8e67891b-a108-48fa-a9b2-1fcd2bee6405;workspace://SpacesStore/87e6c5a0-dd5f-4b09-bff2-bee97da2361b;2020-10-06T10:54:07.736Z;2020-10-08T18:19:33.757Z;7874;text/html;15087752;ru_RU;UTF-8
workspace://SpacesStore/c9d8ada3-245b-455d-ab86-80b876baefad;workspace://SpacesStore/da38f702-2c19-40b3-82d3-8ba5b1c8a420;2020-11-24T14:10:55.009Z;2020-11-29T19:02:02.375Z;7209;text/html;23292624;ru_RU;UTF-8
workspace://SpacesStore/7a585ab1-d86e-45eb-82a2-82b049e8bfa9;workspace://SpacesStore/7f018ba2-22eb-4cd7-bf4a-7595cf439c54;2020-11-11T15:26:58.368Z;2020-11-13T10:50:23.029Z;7866;text/html;20862251;ru_RU;UTF-8
workspace://SpacesStore/0777b3e7-54be-40f5-bf51-2bbcbb8f0e63;workspace://SpacesStore/1e0dce67-09d9-47f1-8a36-f2c3b53d9724;2020-11-23T09:27:41.201Z;2020-11-30T14:10:32.999Z;7566;text/html;23537733;ru_RU;UTF-8
workspace://SpacesStore/91d976db-c8a9-45a9-8d50-b15afdd1a326;workspace://SpacesStore/ad07822f-91c8-4d3d-8192-cbf7b96a8d50;2020-10-09T09:45:41.014Z;2020-10-21T04:37:11.660Z;7543;text/html;16989800;ru_RU;UTF-8
workspace://SpacesStore/e92641d7-33e5-4953-b599-687107e9cd09;workspace://SpacesStore/02d2fb25-8b25-45d1-aa66-6030933f7b48;2020-11-26T06:09:31.450Z;2020-11-26T06:09:31.450Z;6016;text/html;22886936;ru;UTF-8
workspace://SpacesStore/1042ad8f-df35-4f46-86c1-0df5146a13b2;workspace://SpacesStore/713f1b71-294f-42dc-abc0-1efa00d608b4;2020-11-18T15:10:24.021Z;2020-11-18T15:10:24.021Z;5786;text/html;21662037;ru_RU;UTF-8
workspace://SpacesStore/c2712612-2c54-4fed-8bf2-4e7584936dda;workspace://SpacesStore/2dc2db1d-46b9-4c5d-b927-adb0dacf1a7a;2020-12-24T09:05:25.132Z;2020-12-28T08:36:06.203Z;6628;text/html;28639476;ru_RU;UTF-8
workspace://SpacesStore/b572a93f-3ec4-48dd-8c1c-508bac936c37;workspace://SpacesStore/98790835-6ecf-4d50-9dba-947db4c04683;2020-11-13T11:31:09.358Z;2020-11-29T19:01:37.862Z;7222;text/html;23292405;ru_RU;UTF-8
workspace://SpacesStore/5663c64c-ccd2-414c-a895-b51377c33f20;workspace://SpacesStore/9402b9fd-2f92-409e-a87d-6cc9f85edb32;2020-11-17T10:35:43.536Z;2020-12-17T21:32:25.764Z;7488;text/html;26884739;ru_RU;UTF-8
workspace://SpacesStore/7e087fae-2cfd-4f55-bc14-c0c596deec01;workspace://SpacesStore/15e634ab-ac9f-4f96-9930-d31f460aa9bb;2020-11-24T12:58:12.533Z;2020-11-24T13:16:04.224Z;7799;text/html;22568205;ru;UTF-8
workspace://SpacesStore/a3b57eb4-db0d-477e-82d3-0700c178ac94;workspace://SpacesStore/5d675bab-a03a-4c93-af7e-9241af25c2e1;2020-10-23T06:54:45.787Z;2020-10-23T06:55:11.237Z;6055;text/html;17490797;ru_RU;UTF-8
workspace://SpacesStore/7f17a2c4-e588-466c-b77b-14d7317f3b59;workspace://SpacesStore/b55c6f11-8ab2-4a0d-b19d-4a55521371e7;2020-11-30T06:53:03.700Z;2020-12-05T21:32:48.918Z;7148;text/html;24528110;ru_RU;UTF-8
workspace://SpacesStore/9ec94681-5ea4-4e2b-823b-4105bc30a5a6;workspace://SpacesStore/5461e437-d645-41f2-9d9c-31a6f889c422;2020-11-02T17:30:04.839Z;2020-11-28T17:00:31.881Z;7221;text/html;23281939;ru_RU;UTF-8
workspace://SpacesStore/2b413fcc-b075-4133-9dfd-441265f42383;workspace://SpacesStore/faf62de3-87b3-4175-9e03-de179e956949;2020-11-19T12:33:24.021Z;2020-12-19T21:31:56.781Z;7369;text/html;27169628;ru_RU;UTF-8
workspace://SpacesStore/0cc6afd7-9b52-48d4-9e18-a047f185c915;workspace://SpacesStore/60cc8082-7396-4d98-8aba-26acdb147ebb;2021-03-24T08:07:25.016Z;2021-03-25T02:10:07.112Z;7521;text/html;42491681;ru_RU;UTF-8
workspace://SpacesStore/de8c1a77-5eb5-49b7-a1df-03d02b416f76;workspace://SpacesStore/e3b7d395-a864-42f2-b691-0b36574ce4bf;2020-11-02T17:54:31.464Z;2020-11-03T05:29:51.648Z;7451;text/html;19269560;ru_RU;UTF-8
workspace://SpacesStore/51a965a5-9f26-48a6-9fb7-6e143e4f9928;workspace://SpacesStore/848042d9-0743-4039-afaa-984835e37446;2020-11-18T06:12:24.196Z;2020-11-19T19:01:39.141Z;7408;text/html;21889681;ru_RU;UTF-8
workspace://SpacesStore/f1bb9718-e69b-4e8e-80ba-88b545563d0b;workspace://SpacesStore/34d9ce8d-ac84-49db-9175-a9e5ef910a40;2020-11-18T09:53:23.424Z;2020-11-18T09:53:27.711Z;7565;text/html;21579185;ru_RU;UTF-8
workspace://SpacesStore/2c7c6295-dd62-408c-be73-7bbd3810264b;workspace://SpacesStore/6d82df9e-fa1f-4c1b-a2ec-63749d6750a9;2020-11-10T13:27:03.742Z;2020-11-10T13:27:52.000Z;5807;text/html;20317749;ru_RU;UTF-8
workspace://SpacesStore/f2f72fd9-7771-47f5-a088-e3694a018e1a;workspace://SpacesStore/f0c2d98a-0ea4-4569-bf3f-1b7e0a309f13;2020-11-19T10:48:14.597Z;2020-11-19T10:48:19.245Z;7115;text/html;21824321;ru_RU;UTF-8
workspace://SpacesStore/46a230c0-5125-41c3-aff6-aa5fab480b1e;workspace://SpacesStore/53aaf849-739e-462b-950f-feba9e2f3abf;2020-11-12T13:47:24.180Z;2020-11-12T13:51:15.606Z;8060;text/html;20801459;ru_RU;UTF-8
workspace://SpacesStore/765bf388-808e-4a75-8c7f-405f1b917adc;workspace://SpacesStore/3d21cfca-0e67-4b65-991c-e3b76fe3799f;2020-11-16T11:18:27.056Z;2020-11-19T21:32:41.299Z;7706;text/html;21890508;ru_RU;UTF-8
workspace://SpacesStore/6d38b96a-b90e-4430-aecf-4606fedce79d;workspace://SpacesStore/7724a950-68ee-45fc-9d15-da7f990b396b;2020-11-25T04:19:13.492Z;2020-11-25T04:19:21.772Z;7688;text/html;22628185;ru_RU;UTF-8
workspace://SpacesStore/87d19f89-f8b1-4224-9b24-499ab1643bea;workspace://SpacesStore/ba21a43a-95c2-45aa-970f-305f04bcdcc1;2020-11-30T06:22:49.846Z;2020-11-30T06:23:46.416Z;5802;text/html;23379329;ru_RU;UTF-8
workspace://SpacesStore/9d650c23-89a2-41cb-8819-14fcb0edcc45;workspace://SpacesStore/0e76193f-3755-406d-8288-87fc076b87eb;2020-11-10T06:36:07.377Z;2020-11-12T04:17:47.612Z;7223;text/html;20626621;ru_RU;UTF-8
workspace://SpacesStore/7bcefd4a-f0af-489a-a144-06947abbb8f5;workspace://SpacesStore/6b9c7ae9-4cd2-47e1-9432-d1fbccecc52e;2020-11-02T04:19:52.649Z;2020-11-02T04:20:04.897Z;7523;text/html;18965172;ru_RU;UTF-8
workspace://SpacesStore/4eacf77a-3bb4-42c9-a252-b01b0925e7dc;workspace://SpacesStore/a6bf83c2-ed81-4f90-b34e-a0274cf8405a;2020-11-27T10:08:50.510Z;2020-12-27T21:31:40.103Z;7388;text/html;28571949;ru_RU;UTF-8
workspace://SpacesStore/9b37dd5f-3d84-41ff-85c4-2c9e52d44c1c;workspace://SpacesStore/d7e0e28b-948d-4eec-ad97-4d9f7c109f6f;2022-09-28T06:34:06.515Z;2022-09-28T06:34:15.727Z;65536;application/msword;87781873;ru_RU;UTF-8
workspace://SpacesStore/2e83f24f-9e6c-4340-a9c0-db1d8279afce;workspace://SpacesStore/0b5a9dde-3c15-477c-9fab-9e82e3047407;2020-11-30T12:48:26.623Z;2020-12-21T10:51:45.618Z;8248;text/html;27379631;ru_RU;UTF-8
workspace://SpacesStore/a0e28ae4-19af-4331-82b9-09fa7c08d0e0;workspace://SpacesStore/5a8a3b10-4465-4506-869f-4296efd28b0d;2021-02-17T08:16:52.038Z;2021-04-15T03:19:36.761Z;6896;text/html;46559821;ru_RU;UTF-8
workspace://SpacesStore/327f46cb-2f57-4c72-aa22-9412ea3892a9;workspace://SpacesStore/c2403a03-fec6-4223-bd39-b0b7d243fc9b;2020-11-23T07:08:06.784Z;2020-11-23T09:15:00.526Z;8202;text/html;22256934;ru;UTF-8
workspace://SpacesStore/122b522d-9d5e-426f-9533-da220f1c9b9c;workspace://SpacesStore/eb8fe63a-862a-41b4-89df-51607989e748;2020-11-24T13:38:50.077Z;2020-11-24T13:39:42.117Z;7804;text/html;22573025;ru_RU;UTF-8
workspace://SpacesStore/7229bc62-c632-465f-a45f-b42559250fa6;workspace://SpacesStore/86111811-05ed-457e-826b-b932a2d5a572;2020-11-13T10:36:54.620Z;2020-11-26T19:01:19.536Z;7544;text/html;23041556;ru_RU;UTF-8
workspace://SpacesStore/d52d82e1-10a3-4830-86f1-c421dca3e40e;workspace://SpacesStore/cd2a5c98-1dc6-47e8-88a0-0dd34a43d90d;2020-10-06T04:08:56.717Z;2020-10-06T17:35:08.117Z;7782;text/html;14615239;ru_RU;UTF-8
workspace://SpacesStore/f305413f-123e-4c6b-b68c-9dd010e58cec;workspace://SpacesStore/ca4d270d-5fdb-4850-ba66-c4d8ecdd4db8;2020-11-25T09:20:25.002Z;2020-11-25T09:20:34.859Z;6186;text/html;22722009;ru;UTF-8
workspace://SpacesStore/cfbbe3c6-01aa-4aa8-8dad-7d44a199b8a9;workspace://SpacesStore/d72853a6-9ce5-49ed-8f5a-813099d51f3a;2020-12-01T04:41:57.092Z;2021-01-12T21:30:39.669Z;8039;text/html;30046102;ru;UTF-8
workspace://SpacesStore/d81e4e9d-4707-4726-860d-9e4194e14d4a;workspace://SpacesStore/2e900e75-ed24-4834-ae79-45d0382fddf7;2020-11-30T06:56:44.057Z;2021-01-13T04:17:29.824Z;7923;text/html;30080323;ru_RU;UTF-8
workspace://SpacesStore/73714473-200d-450d-9efe-fc9f5b020a09;workspace://SpacesStore/6f15d4de-700f-453d-b047-cfe8b1d0520f;2020-11-12T12:30:04.450Z;2020-11-16T11:26:14.145Z;8132;text/html;21145599;ru;UTF-8
workspace://SpacesStore/1b4f64cb-f2c1-4866-86d3-47fb0860f10f;workspace://SpacesStore/f5fdf44a-6d0a-4fc4-b012-4bc668af416f;2021-03-18T05:21:53.437Z;2021-04-06T06:32:59.528Z;9559;text/html;44707220;ru_RU;UTF-8
workspace://SpacesStore/75d7a0dc-df4b-4929-b492-e0a2638be919;workspace://SpacesStore/9a064f75-067a-4a65-b772-3bd18d3d1ac5;2020-11-02T04:20:02.025Z;2020-12-07T06:08:26.480Z;7497;text/html;24620728;ru_RU;UTF-8
workspace://SpacesStore/a95cf335-c40c-4567-8845-b658bb6d4697;workspace://SpacesStore/e9b6f19e-3e80-42fd-9730-62297df37896;2020-11-24T14:10:58.655Z;2020-11-29T19:02:04.783Z;7215;text/html;23292648;ru_RU;UTF-8
workspace://SpacesStore/69ef9e65-d1b1-4fc5-98e5-afbf357086b4;workspace://SpacesStore/aa4648d1-2632-4950-ab48-4f17be361695;2020-11-12T12:55:21.790Z;2020-12-13T21:32:02.926Z;7354;text/html;25835303;ru_RU;UTF-8
workspace://SpacesStore/34cd1d08-760b-4c20-af88-54242d9acde0;workspace://SpacesStore/2b29f88e-3ffb-4739-96c2-bbf93a48ac71;2020-11-18T07:16:25.188Z;2020-11-19T09:36:57.913Z;7729;text/html;21801139;ru;UTF-8
workspace://SpacesStore/0ef952a3-2809-47dd-abe4-b9aecfe43543;workspace://SpacesStore/7db9d553-0534-4d6c-b941-521783309983;2020-11-23T12:26:32.492Z;2020-12-23T13:32:55.124Z;8012;text/html;27973906;ru;UTF-8
workspace://SpacesStore/982619df-f8fa-409d-9392-6146aa449280;workspace://SpacesStore/56a77d25-5ed4-45f8-abfd-3740abf31827;2021-02-20T02:34:35.593Z;2021-04-22T00:41:47.693Z;6458;text/html;47878403;ru_RU;UTF-8
workspace://SpacesStore/25ce715a-4eb3-4bfe-91a4-9bf284c1856d;workspace://SpacesStore/d24534fd-f616-4268-953b-8d23ece3f54b;2020-11-23T04:55:06.111Z;2020-11-24T05:03:42.549Z;7889;text/html;22413259;ru_RU;UTF-8
workspace://SpacesStore/3ba39fd2-6d99-4478-a493-8d81ad7dd529;workspace://SpacesStore/bd891d6f-df1a-4f4f-845e-208db4fd2a02;2020-11-25T09:19:00.082Z;2020-11-25T09:31:14.173Z;7773;text/html;22726083;ru_RU;UTF-8
workspace://SpacesStore/95c0214c-98da-4242-92cc-6bcc0e27753f;workspace://SpacesStore/df724521-5788-4096-b54d-cc7c714d22df;2020-11-25T11:20:19.004Z;2020-12-24T04:30:51.930Z;8061;text/html;28050492;ru_RU;UTF-8
workspace://SpacesStore/36798e63-20d5-46a9-9243-18cc17cd018f;workspace://SpacesStore/38c98ad6-8d1e-4e08-aafa-123d2ccd44c2;2020-11-02T06:24:22.147Z;2020-11-30T12:44:03.921Z;7133;text/html;23518417;ru_RU;UTF-8
workspace://SpacesStore/26db7385-a2e2-43d8-af33-a908e635fb75;workspace://SpacesStore/192700f1-cdbc-488d-ab29-fc1906650ae0;2021-09-06T09:28:46.783Z;2021-09-07T07:21:21.166Z;7242;text/html;60152861;ru_RU;UTF-8
workspace://SpacesStore/234cde92-7321-425d-b0eb-e28637d325de;workspace://SpacesStore/e7685821-629a-445d-85e4-73a5a09ad2c7;2020-11-24T11:16:43.432Z;2020-11-24T11:17:09.525Z;5774;text/html;22531322;ru_RU;UTF-8
workspace://SpacesStore/26ce7f7b-6f5f-476b-bf85-8188ba101ae0;workspace://SpacesStore/114d509a-e293-4d19-9598-98233eb97a9e;2021-08-16T04:10:23.768Z;2021-08-16T04:10:23.768Z;6241;text/html;58045657;ru_RU;UTF-8
workspace://SpacesStore/b57e697c-9a93-4107-b48c-c231a7c182d6;workspace://SpacesStore/8e4f97a1-ca74-4bf7-8a9a-eec16d878f81;2020-11-18T10:41:52.016Z;2020-12-12T20:00:34.851Z;7502;text/html;25821796;ru;UTF-8
workspace://SpacesStore/b7531890-79da-48df-a454-4862c6c4912a;workspace://SpacesStore/5e709733-5b70-4b3f-84df-6aa0593b15a0;2020-10-28T07:01:58.867Z;2020-10-28T12:32:31.715Z;7683;text/html;18286626;ru;UTF-8
workspace://SpacesStore/53276b13-be6c-48a9-baae-72643ef388ad;workspace://SpacesStore/df1f8209-6734-4fc1-a795-d7f0bad14596;2020-11-30T14:27:15.709Z;2020-12-01T13:28:30.504Z;7507;text/html;23773459;ru_RU;UTF-8
workspace://SpacesStore/d4b31101-a9d7-44e6-bd15-403cc16b6aa6;workspace://SpacesStore/341f2a1d-f06a-405b-933f-dd33c1ec74b2;2020-11-12T10:59:48.225Z;2020-11-12T12:55:04.935Z;7700;text/html;20788129;ru_RU;UTF-8
workspace://SpacesStore/768a3861-7c1e-4d7e-be7d-55c01ac72196;workspace://SpacesStore/e4ea3252-f959-4667-a6a5-4ffbcd4ce01a;2021-02-25T09:34:21.628Z;2021-03-18T06:21:57.986Z;7052;text/html;41230124;ru_RU;UTF-8
workspace://SpacesStore/01641d3d-fa65-44d3-bf09-c7f6ee119c7a;workspace://SpacesStore/430e312b-54dc-4c08-a63c-17b78f5d03c9;2020-11-22T04:29:15.989Z;2020-12-14T12:55:50.762Z;8026;text/html;26057714;ru;UTF-8
workspace://SpacesStore/f49118be-03eb-4114-a474-b1b198a59dc4;workspace://SpacesStore/e916ab5d-b443-49ae-9dfd-feca6ae38169;2020-11-24T14:11:07.121Z;2020-12-06T19:00:59.861Z;7210;text/html;24542805;ru_RU;UTF-8
workspace://SpacesStore/77ef495f-cf60-4329-9c5c-8dde10b1b43f;workspace://SpacesStore/728f1849-93e1-4f97-8d2d-f4aaa91f1b1a;2020-11-24T14:11:02.924Z;2021-02-01T03:37:38.435Z;7804;text/html;33270782;ru_RU;UTF-8
workspace://SpacesStore/e0785fd5-15c0-4d80-9c19-35fb5de23bfb;workspace://SpacesStore/3115cabf-a0df-4e4b-acfd-acb60dea8442;2020-12-11T07:16:28.798Z;2020-12-11T07:16:29.860Z;6020;text/html;25678526;ru_RU;UTF-8
workspace://SpacesStore/0ca5f483-b0a4-4843-9eed-950315ad311a;workspace://SpacesStore/03a9883a-ae7e-4b3b-948b-10c409d26864;2021-01-19T11:42:17.433Z;2021-01-20T14:11:23.086Z;5785;text/html;31503820;ru_RU;UTF-8
workspace://SpacesStore/00a0b250-fc8b-4edf-99da-f2b825da58fa;workspace://SpacesStore/8875cc01-38f6-4d5b-a838-0d333e10ada3;2021-02-02T13:00:01.110Z;2021-03-14T10:00:36.676Z;7692;text/html;40487024;ru_RU;UTF-8
workspace://SpacesStore/e7ee953b-141f-4b63-ac97-d3072b1c589c;workspace://SpacesStore/6dc5b986-ea33-4673-8d01-d5c0fc4e2e9a;2022-10-03T07:14:10.784Z;2022-10-03T07:14:13.551Z;87552;application/msword;88158406;ru_RU;UTF-8
workspace://SpacesStore/c5338332-ecd1-4aa6-9618-a64f3ffb3bee;workspace://SpacesStore/73dcd4b2-fc38-42c4-9304-a61839469a2c;2020-11-17T07:03:05.388Z;2020-11-20T12:23:20.014Z;7751;text/html;22071181;ru_RU;UTF-8
workspace://SpacesStore/70a726dd-1344-44c9-b738-f5a562f1ee76;workspace://SpacesStore/3503cd40-467c-43be-af95-bddd132131bd;2022-09-08T07:04:44.014Z;2022-09-08T07:04:47.010Z;1637725;application/vnd.openxmlformats-officedocument.wordprocessingml.document;86318822;ru_RU;UTF-8
workspace://SpacesStore/e8973f0d-e095-4e09-bd25-a8f258d53d02;workspace://SpacesStore/d43fc1a7-1c7a-487c-8ebc-7cf75f2ae621;2020-10-26T03:06:56.429Z;2020-10-26T03:23:22.401Z;7438;text/html;17657108;ru_RU;UTF-8
workspace://SpacesStore/5f4420fc-dbf4-4373-a8d0-6c827165493b;workspace://SpacesStore/5774511b-7c5b-4c6e-9566-af9f1e2adfdb;2020-12-11T04:56:08.874Z;2020-12-21T21:31:25.499Z;7613;text/html;27464087;ru_RU;UTF-8
workspace://SpacesStore/7509c774-2e7a-43e0-a10e-d22def4409b2;workspace://SpacesStore/85683b8b-fa20-404d-ae3a-c133cb142dd3;2020-11-18T11:48:42.471Z;2020-11-18T11:49:49.805Z;5884;text/html;21617328;ru_RU;UTF-8
workspace://SpacesStore/f67435e8-4542-4ffb-8b5a-1f25d776b95e;workspace://SpacesStore/33ee8818-eb62-4353-ab66-d1c0d0adcc0e;2020-11-03T04:25:56.069Z;2020-11-09T10:43:06.638Z;7493;text/html;20038169;ru_RU;UTF-8
workspace://SpacesStore/b2f2db92-fca4-468c-b225-88039d05a343;workspace://SpacesStore/54e30b5b-3d95-4b87-b724-54e9a99921d6;2020-11-16T09:24:06.664Z;2020-12-16T21:32:21.254Z;7381;text/html;26583107;ru_RU;UTF-8
workspace://SpacesStore/60a9ecb9-b92a-4a2d-a693-c55e311ea17c;workspace://SpacesStore/3d0293ed-d940-4816-b9f8-86ca57e6fa3b;2020-11-02T09:15:44.454Z;2020-12-02T21:32:14.047Z;8003;text/html;24031289;ru_RU;UTF-8
workspace://SpacesStore/5bcd357e-ae48-4ef7-9937-06514e1aeb94;workspace://SpacesStore/cc859763-7e76-47f2-a57a-a6ea231269ce;2020-12-03T12:46:06.509Z;2020-12-04T17:01:01.415Z;7427;text/html;24518736;ru_RU;UTF-8
workspace://SpacesStore/4efef489-c424-40bb-8687-9ae554bb4df1;workspace://SpacesStore/25d47eb8-6373-45a3-b17c-05f3a666e048;2020-11-19T11:07:42.462Z;2021-03-27T03:17:27.308Z;7989;text/html;42978230;ru_RU;UTF-8
workspace://SpacesStore/54eeba7f-086d-4e4f-8ac5-79225ceb21f2;workspace://SpacesStore/3c0028fd-fd10-46f1-abc3-834006b9ceb0;2020-11-20T12:16:48.815Z;2020-11-29T19:01:47.770Z;7124;text/html;23292497;ru_RU;UTF-8
workspace://SpacesStore/7ca4bf60-5213-4443-be13-f35579212965;workspace://SpacesStore/5768017d-89cb-4057-8fcd-c14706bb97d8;2020-12-07T12:19:01.525Z;2020-12-07T12:19:07.096Z;7456;text/html;24753521;ru;UTF-8
workspace://SpacesStore/9d40d739-3f0f-4951-8ce0-d8a2e6983024;workspace://SpacesStore/4474b9c0-99bd-44b0-8a00-fde0773e6eef;2020-10-26T14:42:46.665Z;2020-10-27T01:57:51.639Z;8028;text/html;17865369;ru_RU;UTF-8
workspace://SpacesStore/c5c58df3-bc3f-4d90-9055-f53a1a6f486d;workspace://SpacesStore/fd53e0a4-feca-491f-bf00-5f46dd528ee8;2021-04-15T02:39:55.503Z;2021-04-28T03:10:42.057Z;6990;text/html;48918849;ru_RU;UTF-8
workspace://SpacesStore/ba98cb40-380d-47b3-a6ac-8b644b6e1297;workspace://SpacesStore/af01dd1d-3ff4-4f79-8909-d064e839183f;2020-11-23T12:58:41.698Z;2020-11-29T19:01:58.953Z;7205;text/html;23292591;ru_RU;UTF-8
workspace://SpacesStore/5f08f585-84e1-430e-aa0b-3417f4674d1c;workspace://SpacesStore/c4bd4f65-5338-4b31-a2c7-b58d86a5b68f;2020-11-30T14:20:55.995Z;2020-12-09T19:01:40.323Z;7311;text/html;25320687;ru_RU;UTF-8
